App Version,Crit . Non Crit .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Build Hash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Build Number ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parametric Version,Crit . Non Crit .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI Version,01 00 03 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI Bootloader Version ,00 01 01 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC Bootloader Version ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,.SS,MachineStatus,Personality,EnterConsumerErrorMode,ServiceModeState,WiFiCommissioningOption,WiFiCommissioningPresenterState,ServiceModeState,WiFiCommissioningOption,Rj45LockedAtLeastOnce,CommercialLaundryStatus,CommercialLaundryStatusExternal,RJ45WriteAccessActual,WriteAccessRequest,CommercialPaymentMethod,CommercialCoinPaymentStatusRequest,,,,,,,,,,,,,,,,,,,,,,,
,,,2000,FF01,FF8F,37,F173,F17F,37,F173,FFF2,209F,209E,20CE,20CD,F218,F219,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11/23/2022,13:30:22:.996,.996,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.091,.091,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.189,.189,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.293,.293,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.387,.387,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.494,.494,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.588,.588,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.695,.695,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.803,.803,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.895,.895,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:23:.987,.987,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.080,.080,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.186,.186,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.294,.294,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.388,.388,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.497,.497,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.593,.593,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.694,.694,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.793,.793,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.889,.889,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:24:.993,.993,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.090,.090,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.195,.195,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.290,.290,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.388,.388,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.490,.490,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.588,.588,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.693,.693,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.799,.799,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.889,.889,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:25:.989,.989,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.079,.079,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.184,.184,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.295,.295,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.387,.387,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.488,.488,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.582,.582,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.683,.683,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.795,.795,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.884,.884,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:26:.992,.992,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.084,.084,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.194,.194,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.298,.298,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.394,.394,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.488,.488,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.581,.581,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.689,.689,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.790,.790,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.886,.886,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
11/23/2022,13:30:27:.996,.996,STANDBY,2,00,00,00,NOT CONNECTED,00,00,LOCKED,FF FF FF FF 00 01 00 03 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 09 00 FF FF,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,LOCKED,REQUESTED,NotDefined,00
